student_id,attendance_pct,study_hours_week,assignment_score,internal_marks,prev_sem_cgpa,activity_score,final_exam_marks
S09786,74.8,8.5,52.1,42.3,6.02,38.8,53.44
S09663,85.4,23.6,76.1,52.3,7.59,55.4,62.88
S03403,98.2,12.1,,39.1,6.86,51.3,66.33
S00738,68.2,2.0,43.4,30.0,5.55,51.6,36.64
S04885,85.6,24.6,75.4,72.6,7.61,77.7,78.84
S01730,87.7,18.8,75.3,70.2,9.52,79.7,80.01
S07679,91.2,,79.9,70.0,7.23,,78.12
S04435,76.6,9.4,64.3,65.9,7.18,45.4,73.53
S08464,75.3,17.1,67.4,59.7,6.93,68.6,55.97
S01171,69.2,13.8,72.8,63.2,8.68,71.3,76.04
S06860,71.0,16.9,67.3,69.4,7.38,48.4,79.81
S02253,84.0,13.3,85.4,75.4,9.71,52.7,85.78
S08980,89.8,27.8,100.0,75.2,8.69,,93.38
S04151,68.3,10.4,59.8,43.1,6.96,46.0,53.22
S00405,84.9,9.5,70.8,54.7,6.1,57.0,67.75
S07659,81.7,17.8,69.1,74.1,7.66,64.3,78.23
S06822,81.8,24.2,67.1,83.3,8.13,66.1,87.13
S01602,95.2,21.2,80.0,82.0,9.83,58.9,95.6
S06678,68.3,14.2,96.5,64.2,8.36,49.9,83.97
S02567,85.0,34.3,84.2,84.8,9.37,84.2,100.0
S01379,64.4,9.6,61.3,67.8,7.23,57.5,50.92
S03985,93.0,21.7,66.4,80.2,8.47,73.7,87.69
S02929,76.4,16.1,81.2,62.3,7.63,54.0,69.2
S04558,86.2,11.2,75.2,79.6,8.47,69.6,69.62
S06617,73.1,28.0,100.0,94.5,8.94,86.9,96.46
S07814,86.2,15.8,,76.5,9.4,100.0,98.09
S04523,74.9,37.9,65.2,64.1,6.83,60.7,80.78
S02071,76.3,22.7,84.8,57.4,7.05,62.9,73.68
S05559,66.0,2.6,69.9,50.4,5.83,65.6,55.26
S01130,60.2,17.5,57.9,57.4,6.27,40.2,67.52
S05905,77.8,18.8,72.0,76.2,7.68,61.9,89.31
S06856,84.5,18.8,70.8,61.2,7.67,64.8,77.32
S03156,54.9,2.0,37.6,41.4,6.08,31.1,30.56
S04425,84.6,31.3,87.5,92.3,7.81,68.8,93.95
S07169,94.3,25.8,86.8,77.8,7.95,61.9,87.46
S03099,50.9,7.0,41.6,39.9,4.59,38.8,25.2
S02963,60.4,17.8,70.1,53.5,7.13,52.8,56.71
S08095,87.5,22.5,84.4,78.7,9.27,75.8,100.0
S03060,85.0,20.7,68.1,60.6,5.98,45.0,81.5
S06194,76.0,11.9,79.3,57.0,6.73,67.4,60.06
S01356,84.0,24.6,99.9,89.6,10.0,64.5,97.28
S04102,78.5,20.2,70.3,82.2,7.8,60.9,76.06
S04951,77.1,13.7,72.1,59.7,8.94,77.6,74.28
S01151,57.5,7.3,73.0,48.0,6.49,55.2,45.1
S08486,82.9,18.9,59.2,57.8,6.75,53.9,64.9
S09591,89.4,16.6,95.9,74.5,9.85,,94.81
S09319,55.3,11.0,85.9,60.5,8.47,64.3,49.26
S09193,80.3,,74.6,57.3,8.55,59.5,72.4
S02717,82.9,18.0,74.8,70.5,6.31,61.9,78.91
S00525,79.0,9.5,68.8,70.9,7.54,39.9,69.76
S08032,72.1,2.0,66.2,54.1,7.24,57.8,49.03
S04619,100.0,32.4,97.3,90.8,9.1,,90.74
S05506,65.9,,77.9,74.8,7.42,59.7,79.76
S01195,47.4,2.0,52.2,45.5,5.02,49.6,21.59
S07191,74.5,2.0,45.3,30.0,4.92,46.1,28.52
S01691,92.1,18.2,77.0,82.7,7.73,70.1,81.27
S07805,90.5,25.5,76.9,78.0,7.97,58.6,83.12
S01001,50.1,12.1,59.2,30.0,5.73,48.7,38.46
S07561,59.2,,56.9,43.8,5.12,49.3,32.78
S07539,52.0,2.0,31.0,37.0,5.95,56.0,27.62
S09423,58.9,2.0,54.5,39.5,,32.2,46.41
S09819,78.3,10.3,79.4,71.6,9.01,76.7,83.34
S05153,77.8,11.7,80.1,73.4,8.51,88.3,68.13
S03598,89.8,19.0,76.2,76.8,5.92,70.4,65.82
S04078,80.2,20.8,72.8,66.3,7.92,68.8,87.05
S03984,70.3,21.1,64.2,64.0,7.02,51.5,51.51
S09528,88.8,19.2,95.4,87.0,8.69,,93.85
S08887,79.0,17.3,79.3,75.2,6.59,53.7,76.94
S09491,69.0,2.0,68.7,64.2,6.97,48.2,58.72
S03408,84.1,24.2,73.8,83.2,8.39,70.2,75.98
S06765,69.0,15.5,59.2,63.2,6.91,60.8,72.59
S04365,73.1,2.8,73.6,48.5,5.65,21.5,48.55
S03116,74.2,10.5,51.5,34.7,5.2,37.0,36.96
S03150,76.2,,80.0,83.1,9.64,,85.87
S07842,82.2,10.3,77.2,58.4,7.59,63.6,59.6
S01473,76.3,12.6,64.1,53.9,7.11,72.1,63.34
S06088,64.1,19.4,59.7,64.3,5.66,45.2,44.75
S01574,63.7,12.9,46.3,49.6,6.99,59.5,61.44
S03187,75.7,9.2,60.5,60.6,6.22,52.0,56.01
S05298,78.8,19.8,83.5,61.3,6.53,64.1,68.75
S06072,76.1,22.2,61.2,78.2,8.23,76.9,74.51
S09558,89.0,10.8,76.8,55.0,7.43,43.5,72.48
S00586,51.7,3.9,63.6,60.2,6.64,41.9,52.02
S03252,59.7,5.0,45.1,32.7,4.58,40.8,38.37
S09573,93.4,22.7,94.9,91.4,9.13,93.9,100.0
S09182,40.0,7.2,43.6,37.1,4.58,47.2,29.44
S09473,67.3,12.7,66.6,61.1,5.96,76.5,65.54
S02748,73.1,22.0,72.1,60.4,,80.8,72.26
S06914,67.4,20.7,72.8,66.5,7.35,56.3,83.34
S00099,74.1,,74.2,66.6,9.17,87.2,84.81
S06982,74.2,8.0,66.4,49.5,5.1,49.9,55.01
S01370,78.3,,64.8,46.4,6.41,51.1,59.47
S07357,,14.5,50.6,41.7,5.46,59.6,48.71
S03284,93.2,17.7,71.5,69.6,7.51,68.4,92.86
S03044,67.2,6.6,55.0,41.2,,52.1,43.98
S02282,62.2,2.0,48.3,30.0,4.4,26.5,27.52
S06749,75.9,13.3,61.6,61.8,7.68,44.7,89.77
S01103,72.1,14.5,46.4,52.7,7.28,40.9,49.81
S01696,77.5,16.3,86.7,73.9,8.35,58.9,86.04
S02481,56.8,9.0,32.4,30.0,5.46,25.5,37.17
S05515,68.8,9.1,95.8,58.5,8.34,53.3,67.19
S06547,87.2,23.0,79.0,82.2,8.29,72.8,75.72
S03837,80.0,11.8,79.1,67.2,8.22,73.52,79.57
S09256,81.7,17.7,81.3,82.9,6.44,50.2,81.81
S07978,87.5,20.2,81.3,76.1,7.24,56.9,96.43
S02514,73.7,19.5,55.3,69.5,7.45,67.2,64.5
S06786,92.2,21.4,85.9,81.2,9.05,63.3,83.25
S03549,81.1,14.8,100.0,65.1,8.87,74.1,69.61
S08795,87.7,27.6,93.2,89.1,7.55,79.5,94.3
S00108,73.3,10.3,56.8,37.4,5.69,42.3,39.8
S01563,87.1,6.0,49.6,56.0,7.18,47.2,72.86
S08082,85.0,19.9,,65.8,7.03,69.5,71.24
S03231,65.2,24.0,74.0,69.2,7.52,70.6,70.81
S05620,66.8,13.6,81.1,56.6,6.75,54.5,54.38
S08150,69.2,24.1,66.1,67.0,7.77,56.0,59.27
S00618,89.7,12.6,49.2,49.0,5.81,33.8,57.28
S06694,85.1,21.9,98.2,100.0,9.06,91.2,100.0
S06291,75.0,8.1,66.4,60.6,8.07,52.7,60.84
S02314,,4.9,53.7,61.8,5.02,26.4,44.41
S00865,84.1,16.4,64.4,54.1,7.94,50.8,74.33
S02406,85.9,21.1,59.3,77.0,7.88,49.7,78.01
S01414,80.6,8.5,70.5,52.6,7.21,55.9,73.44
S01940,73.7,12.1,57.6,69.7,6.49,58.3,66.29
S09848,59.7,4.9,62.4,,5.28,53.6,51.72
S08806,100.0,26.3,90.6,80.1,,96.9,84.56
S08959,68.0,19.6,47.1,64.0,7.07,52.2,73.96
S09360,96.6,37.4,87.2,100.0,8.84,76.2,100.0
S01534,86.2,24.8,72.7,87.5,10.0,73.7,93.71
S04606,62.7,38.8,65.4,64.3,7.46,43.8,74.28
S07946,86.5,18.0,81.8,75.2,6.14,63.9,81.7
S04485,70.6,20.7,68.8,,7.43,45.3,72.17
S09385,92.6,26.2,86.9,95.3,9.61,72.2,96.08
S03623,85.5,16.8,81.1,80.6,8.22,66.9,87.78
S03356,65.1,6.2,51.3,42.2,5.29,52.4,58.81
S07518,82.4,15.6,76.9,55.7,6.0,56.2,76.7
S02529,61.5,8.9,55.9,38.5,5.69,55.0,66.69
S08836,78.8,11.0,72.6,70.6,6.14,39.8,74.3
S03563,79.9,8.2,56.4,46.8,6.12,40.8,54.78
S09899,63.3,7.5,39.3,37.9,6.31,40.0,45.62
S08000,76.5,6.7,63.8,63.6,6.81,55.3,65.0
S02734,71.4,11.7,59.3,52.9,,43.1,52.78
S08688,85.2,15.6,74.7,72.1,7.35,61.3,61.75
S07466,100.0,25.5,90.1,93.5,8.55,68.0,99.58
S05261,66.4,2.0,43.8,32.3,4.76,17.5,39.85
S04788,85.4,,78.3,75.8,,78.1,82.55
S06110,72.4,22.1,77.0,73.8,6.31,64.1,67.0
S03166,100.0,32.9,88.9,100.0,9.58,76.8,97.91
S09109,86.7,10.7,69.8,70.8,8.95,87.1,73.68
S01283,74.6,13.5,95.6,73.9,8.38,92.8,86.97
S05945,63.5,16.9,65.5,73.9,6.84,63.8,76.54
S01021,64.0,12.7,65.6,60.4,7.59,54.4,61.4
S04776,82.2,13.8,74.4,60.1,8.03,76.7,78.79
S06130,66.6,2.0,51.6,38.5,5.54,41.3,35.34
S06480,78.5,13.9,96.2,,8.28,81.4,76.85
S07928,68.2,10.0,95.0,71.2,8.06,63.8,74.64
S03786,69.2,13.3,53.2,56.1,5.59,21.6,43.76
S01941,83.8,19.1,81.1,72.0,6.01,60.7,92.1
S02619,60.3,7.9,50.3,30.0,5.25,41.4,51.64
S03008,79.5,16.8,,89.3,7.18,61.0,83.87
S06607,98.1,25.5,99.0,81.6,9.49,69.5,73.77
S06537,,19.0,78.0,60.5,6.69,80.9,75.58
S05330,92.3,25.6,86.2,83.5,8.52,73.4,90.56
S02127,81.4,,83.1,82.1,6.15,61.6,75.59
S03152,73.1,29.8,83.7,59.9,6.35,58.4,63.24
S08462,55.6,13.7,63.8,35.8,5.43,42.4,55.45
S06413,93.9,25.6,93.9,94.2,6.85,,78.94
S05681,,17.1,72.2,81.2,6.79,53.4,80.7
S01716,100.0,38.2,100.0,,,91.0,99.06
S06913,99.4,13.9,81.6,66.0,8.26,64.9,71.37
S02198,70.3,14.4,80.4,55.7,7.96,59.8,67.42
S06709,67.6,20.0,61.5,68.7,6.85,82.7,70.25
S05075,74.2,23.0,67.1,71.4,7.65,74.1,73.39
S07001,84.6,18.5,77.0,70.4,8.19,80.9,79.98
S06055,86.9,26.3,89.7,75.2,8.41,81.4,100.0
S05092,90.1,22.2,92.1,100.0,9.54,74.7,95.29
S02585,81.9,13.4,54.7,68.3,,59.6,66.84
S08077,72.3,19.5,82.9,64.3,8.86,61.2,82.42
S04653,71.1,4.1,70.8,52.4,8.13,66.0,45.27
S01952,93.1,15.9,66.8,73.9,6.9,69.4,78.6
S02786,78.5,12.7,68.4,87.8,7.83,52.0,72.38
S01427,60.1,17.0,66.0,66.1,7.65,49.2,63.15
S00275,48.3,2.0,34.4,30.0,4.73,30.4,11.61
S07929,88.5,16.4,85.4,68.7,7.47,63.0,80.89
S09254,75.2,27.1,81.9,71.8,7.75,68.9,83.87
S06340,83.5,21.5,87.2,81.6,7.22,68.4,78.55
S04578,75.7,9.5,83.2,68.7,,70.4,86.99
S04084,69.7,21.6,67.5,54.3,7.84,59.4,68.74
S01644,95.8,17.9,66.5,74.8,8.48,53.14,89.46
S09525,82.6,17.7,73.9,64.2,6.19,35.6,72.34
S02353,89.4,19.7,81.0,70.8,8.16,62.4,82.55
S04500,70.2,14.7,,62.0,6.23,42.9,71.22
S03847,80.2,24.9,77.2,85.2,,59.6,95.44
S07999,69.8,14.6,66.9,,8.15,54.4,76.71
S02174,65.1,16.9,66.5,68.0,6.72,62.1,56.26
S00417,68.9,14.5,68.3,70.9,7.57,74.8,68.38
S03871,60.0,18.1,,,7.83,63.9,55.59
S01420,55.2,16.8,55.2,49.5,6.62,50.4,46.31
S04539,67.1,4.1,50.5,37.2,5.46,41.9,43.26
S07841,75.2,9.9,77.0,59.8,8.52,79.7,72.07
S01326,86.7,29.9,100.0,90.5,8.79,82.1,85.19
S04694,75.9,10.7,56.8,54.0,6.01,,60.25
S01932,84.3,14.9,63.8,63.9,7.08,49.1,74.97
S09262,60.0,11.6,62.8,58.4,6.25,47.2,56.22
S04929,85.7,25.7,61.3,75.0,7.67,68.1,89.05
S01165,86.8,17.1,74.9,73.7,7.2,76.2,75.68
S05708,58.9,5.0,60.5,31.8,6.32,25.7,35.42
S02743,67.1,18.9,66.1,67.6,6.55,50.7,63.78
S06563,52.0,2.0,30.0,31.6,5.04,36.5,32.65
S07055,85.9,21.1,86.6,75.9,7.87,78.5,88.36
S00461,72.5,12.4,47.4,35.7,5.97,,67.13
S06783,95.7,19.5,82.2,78.0,7.54,68.8,63.24
S07142,62.9,10.1,45.4,39.2,,58.6,42.06
S00546,78.2,10.1,79.9,73.4,7.65,61.8,82.83
S05702,89.9,16.3,69.2,64.0,5.28,54.4,57.5
S09198,59.9,27.5,71.4,63.3,8.35,,75.26
S07498,65.1,14.6,60.7,70.6,6.92,50.0,82.0
S07320,84.6,12.1,67.2,60.1,7.8,53.3,74.0
S01853,91.5,11.9,89.2,68.4,8.05,66.3,88.13
S06986,95.5,31.6,87.3,64.9,9.26,,100.0
S04417,95.2,4.8,87.6,80.9,8.39,73.7,84.5
S01552,70.9,23.7,59.8,69.6,5.87,68.2,62.69
S06375,95.5,25.0,68.9,90.0,8.96,71.6,82.78
S04920,65.2,14.1,86.1,74.0,8.12,57.0,79.35
S08827,92.6,,90.4,100.0,,85.9,100.0
S08490,100.0,30.4,100.0,85.6,10.0,77.7,100.0
S03778,70.4,8.0,63.7,57.1,7.95,51.7,62.07
S06706,79.8,40.0,94.2,86.3,8.42,75.3,96.46
S04708,55.8,5.0,51.9,33.6,4.98,36.7,28.18
S08529,65.3,15.1,67.1,54.2,7.22,53.9,64.86
S01176,77.5,20.3,68.2,65.7,6.87,,72.83
S00174,74.4,10.6,54.5,60.9,5.99,37.3,48.44
S05463,58.0,3.0,45.0,30.0,4.63,18.3,37.47
S02332,68.4,15.5,63.4,62.9,,69.7,63.22
S02049,76.8,12.7,76.1,73.9,6.38,78.3,68.13
S02171,77.4,12.3,83.6,56.1,7.58,44.8,65.97
S06524,80.9,12.4,74.2,58.0,7.64,,55.85
S02470,87.8,20.5,73.2,67.6,6.69,61.2,82.49
S01597,60.1,24.2,50.8,63.7,,51.7,67.78
S03645,56.7,11.3,46.2,48.7,5.51,27.2,40.14
S04063,67.3,14.3,,42.4,5.8,58.7,50.42
S05344,79.6,16.9,65.6,67.6,7.08,63.0,70.21
S04833,52.9,2.0,53.2,46.1,4.65,31.8,21.23
S07647,90.1,16.3,96.4,89.4,9.44,87.1,97.7
S03987,87.0,14.7,85.3,87.6,4.47,79.0,63.5
S07899,64.8,10.6,69.3,48.7,5.25,46.7,56.58
S02118,86.2,10.1,50.6,44.1,6.48,38.5,59.25
S07585,73.8,13.8,67.9,63.3,,63.7,67.69
S06752,74.6,9.8,59.3,62.8,8.73,76.9,82.25
S09410,59.0,8.6,58.2,55.9,6.08,46.7,63.83
S05669,81.8,,83.6,76.6,5.89,,74.93
S03025,70.2,12.3,60.5,48.4,5.95,50.2,53.84
S04189,78.5,24.8,65.1,82.8,7.38,53.7,90.91
S07897,58.3,9.2,57.0,55.4,5.48,57.0,66.92
S08831,76.4,17.8,65.2,51.5,7.32,64.6,46.3
S00260,53.1,5.8,53.7,51.1,5.15,40.2,32.33
S07921,60.2,11.8,45.8,54.9,5.12,36.8,75.41
S01692,92.0,13.8,72.6,69.9,4.59,67.6,80.74
S09707,85.6,13.0,76.4,71.5,7.58,68.8,68.99
S08247,84.5,18.0,50.0,53.6,6.7,58.4,56.04
S07384,67.0,26.8,68.9,59.0,8.47,58.1,69.41
S04069,55.4,9.0,46.6,46.6,5.78,49.0,57.31
S03294,75.6,19.6,79.4,74.8,7.3,58.7,82.62
S05445,62.9,18.9,,73.8,6.18,64.1,80.89
S01760,100.0,24.1,92.6,81.0,8.22,88.4,84.05
S01196,83.4,28.6,87.3,100.0,9.3,77.5,89.87
S07344,83.4,14.6,56.4,67.9,7.46,72.7,72.42
S03204,87.1,28.6,68.0,69.9,7.38,56.4,78.45
S06564,72.0,5.5,88.4,53.7,7.33,66.3,79.18
S06313,78.9,21.7,86.0,82.4,7.78,72.7,93.89
S04089,73.5,14.9,66.1,61.8,5.98,51.5,54.68
S04194,67.8,21.0,73.4,71.8,6.93,77.6,80.26
S02150,69.6,20.3,89.8,72.0,8.96,83.7,78.17
S07697,74.3,36.5,74.4,83.7,8.07,75.2,86.92
S01618,,18.0,78.0,66.7,6.26,,80.67
S03897,54.3,15.2,51.7,49.0,6.2,52.6,64.03
S06057,80.1,10.3,65.1,59.0,6.3,81.0,65.62
S05327,64.5,3.3,66.7,61.3,6.71,52.5,54.88
S04214,72.8,15.2,73.8,68.4,6.14,53.6,65.24
S06979,66.8,10.3,71.1,59.7,8.1,66.9,63.92
S08603,59.8,5.7,63.8,52.0,8.27,43.2,41.97
S08351,75.6,19.2,83.5,64.6,,60.1,86.72
S01865,81.8,11.6,64.9,54.3,6.26,50.2,72.42
S06705,95.2,35.0,81.6,72.6,8.41,68.1,79.9
S06050,95.2,30.4,96.7,87.0,10.0,61.9,100.0
S05380,47.7,2.0,60.9,41.6,5.86,,44.83
S06591,77.0,13.5,58.1,66.9,7.38,53.6,68.59
S05182,78.5,19.0,74.0,76.1,5.78,76.3,66.04
S07894,54.6,12.3,58.7,49.8,5.99,60.2,38.21
S03399,61.6,2.3,50.8,70.7,7.31,48.5,59.61
S07901,96.6,22.5,65.0,62.9,7.37,64.6,80.06
S05960,78.7,5.4,71.4,71.7,7.79,54.5,83.54
S02114,74.9,8.4,66.9,54.4,6.07,50.6,54.57
S00633,83.5,12.7,70.8,73.1,8.3,64.8,76.56
S03033,63.9,10.4,45.0,55.7,6.18,64.6,50.4
S02795,97.7,23.2,81.4,90.7,,77.6,91.77
S06029,79.8,23.8,100.0,75.4,8.88,70.1,83.31
S07964,64.5,10.8,67.0,63.5,7.17,71.5,64.18
S03510,69.9,24.5,73.1,68.9,7.08,70.8,72.86
S08920,87.3,30.2,88.5,82.2,8.51,84.4,84.63
S05080,82.0,23.9,73.4,75.0,5.93,81.3,77.52
S05066,64.6,10.1,65.9,55.3,6.52,57.8,54.79
S03401,78.1,23.1,73.9,70.6,6.56,66.3,62.55
S02105,71.2,8.1,58.3,48.7,6.01,42.3,48.21
S08196,80.7,26.1,81.8,82.1,9.21,44.5,90.84
S06485,88.7,19.3,85.8,74.5,8.78,64.5,76.6
S07373,60.7,9.7,55.5,49.7,5.53,38.7,51.8
S02030,56.8,7.3,39.4,42.1,5.92,50.6,42.07
S06830,48.1,13.7,49.7,42.5,6.43,34.0,40.89
S05203,75.4,17.6,73.0,71.7,6.15,60.6,66.98
S08527,68.3,12.5,69.7,61.0,8.88,37.2,61.29
S01851,91.8,24.9,89.8,81.6,,69.2,100.0
S06820,84.2,12.9,75.6,88.7,4.8,71.1,79.32
S08065,87.3,19.2,85.7,86.6,,64.9,91.0
S05419,89.6,18.2,77.2,73.9,6.04,47.2,63.35
S01631,92.9,31.4,82.8,81.1,7.17,88.9,75.86
S09737,45.9,12.4,58.1,45.8,6.08,43.1,58.38
S08664,86.1,16.2,79.3,70.1,8.9,72.5,87.25
S01780,79.6,15.0,89.1,85.7,8.46,72.2,93.95
S03273,93.1,32.6,100.0,92.1,9.75,86.8,100.0
S07656,80.3,38.0,95.5,96.2,,87.6,100.0
S02391,87.0,15.9,90.4,75.5,7.57,78.4,72.36
S03977,72.0,11.4,66.7,46.6,6.21,44.5,54.23
S07094,65.6,2.0,66.1,45.4,6.16,49.9,50.85
S09062,82.6,20.1,54.0,49.1,6.77,41.2,71.67
S06715,65.1,4.6,54.2,41.8,6.6,31.4,43.09
S02809,87.1,29.3,88.5,94.5,9.08,75.5,100.0
S08663,74.5,13.1,78.5,64.9,8.49,78.4,82.8
S04958,47.1,14.2,66.8,51.6,5.65,47.6,53.17
S00378,86.0,15.8,68.7,44.6,6.76,61.8,49.5
S03028,82.9,,77.2,71.7,5.88,67.2,69.63
S08493,91.3,19.8,78.7,78.6,6.64,56.4,83.93
S02921,70.4,13.8,69.3,64.5,6.99,56.8,68.18
S04830,51.1,19.0,49.9,38.4,5.02,47.6,28.62
S07624,73.8,11.9,73.3,68.2,6.27,60.0,79.44
S04058,56.9,18.0,75.1,53.7,6.24,,63.42
S02886,78.3,21.0,77.4,66.3,8.26,59.6,93.45
S08233,68.1,8.8,40.0,49.4,5.69,,43.82
S04273,100.0,37.1,100.0,97.9,9.62,77.0,100.0
S02499,70.7,12.2,69.0,64.9,6.07,49.8,53.62
S02090,86.4,,81.5,78.5,8.56,56.9,88.83
S00009,72.8,12.4,64.0,50.1,5.65,44.6,56.06
S05932,65.1,17.1,65.7,67.3,6.05,63.3,58.61
S06918,91.6,21.7,78.5,91.4,8.79,81.2,87.87
S09418,88.7,16.4,68.1,67.7,7.7,78.8,75.35
S05616,59.0,9.5,57.7,44.7,,29.9,59.94
S06714,68.4,10.3,67.9,68.4,6.07,47.5,61.63
S03558,82.8,21.8,87.6,79.0,6.29,36.1,67.9
S00107,81.5,20.2,66.8,71.2,7.58,63.3,73.36
S09099,71.6,16.1,85.9,73.4,8.81,69.1,83.91
S08076,76.1,15.8,78.0,69.2,8.39,64.0,87.82
S09477,79.9,16.6,48.8,64.1,7.1,75.5,62.62
S06461,80.0,12.0,94.9,74.4,9.57,67.5,84.94
S08854,81.7,18.5,70.2,72.0,5.6,41.5,55.93
S02545,74.6,12.1,80.0,65.9,8.77,51.0,79.85
S01701,78.4,11.7,72.4,71.8,7.43,65.8,79.9
S02744,62.3,23.3,76.8,52.4,8.19,44.9,64.42
S05161,76.7,33.1,75.6,74.3,7.13,66.5,94.39
S03482,73.7,14.2,98.4,68.5,9.14,52.0,85.68
S06253,78.8,19.3,72.8,73.6,6.22,48.4,75.56
S09878,64.3,16.5,58.3,37.2,4.43,38.9,51.06
S05516,84.9,2.6,71.3,79.9,7.35,65.8,65.88
S03767,70.2,19.8,74.3,63.7,7.44,66.6,82.38
S09104,74.3,4.1,44.7,34.3,4.89,40.2,42.04
S09948,76.2,26.1,61.3,67.0,7.61,41.9,64.93
S03763,70.8,15.2,89.8,64.7,8.93,56.7,100.0
S03363,90.5,34.0,68.9,80.7,9.6,86.0,100.0
S09703,81.1,19.3,76.3,69.6,6.1,85.2,83.43
S08325,74.0,20.4,69.2,54.4,8.31,77.4,76.71
S02986,77.5,24.4,86.2,81.4,7.81,58.6,73.1
S00164,65.8,19.3,92.5,75.8,6.86,55.6,70.19
S01132,50.9,8.5,48.9,51.1,4.71,38.8,42.95
S08963,77.1,,65.8,44.6,4.99,41.4,35.02
S06717,62.9,14.6,75.3,56.3,6.72,40.5,63.71
S01369,82.1,12.6,61.2,63.3,7.61,46.3,76.77
S08530,66.1,15.7,52.2,53.1,5.27,48.5,60.09
S05440,71.7,6.6,65.9,63.2,6.45,40.8,67.55
S07905,81.7,15.6,70.2,53.7,6.84,48.5,65.13
S05112,81.1,23.1,85.0,78.0,7.05,49.2,81.01
S07354,59.8,20.3,66.4,73.4,5.89,48.3,70.13
S03286,63.3,10.1,81.7,53.8,7.94,33.5,76.79
S04779,62.4,14.8,,47.2,5.89,46.5,44.22
S07362,76.9,18.9,67.4,57.3,7.24,61.2,60.4
S06754,67.7,6.9,52.6,30.0,5.31,59.2,34.99
S04740,94.8,28.9,100.0,100.0,9.27,83.0,100.0
S08554,67.8,10.8,55.1,57.2,6.32,,53.85
S02838,40.0,2.1,47.9,37.9,4.0,44.8,24.99
S00187,97.0,26.0,91.1,93.7,9.46,87.7,100.0
S00869,83.5,23.2,85.0,69.5,8.44,39.4,82.9
S03314,,2.0,43.5,41.9,4.96,46.1,47.14
S00336,90.2,,72.4,66.6,8.67,,76.14
S02504,78.2,22.6,80.7,75.3,6.37,77.3,71.81
S09944,74.3,10.2,87.9,76.3,7.36,60.7,63.8
S01128,66.3,4.7,55.7,54.3,6.11,58.4,58.26
S03446,85.9,24.3,82.1,79.6,7.02,66.5,89.82
S03124,70.5,10.0,56.4,66.3,5.42,53.8,57.24
S01469,68.9,6.3,51.7,33.8,5.18,25.6,38.19
S09026,67.3,6.0,65.8,63.1,8.33,,70.84
S06670,67.4,11.1,60.4,48.7,,54.6,62.81
S04427,78.9,14.6,68.3,43.3,6.58,50.6,59.91
S07239,63.1,,59.8,50.7,5.9,48.6,57.37
S02911,64.8,2.4,56.6,38.3,5.33,35.4,47.38
S01964,70.5,13.1,45.4,65.7,4.98,47.09,62.34
S00074,55.1,2.0,30.0,35.9,4.0,41.4,33.41
S09125,74.0,10.4,,54.7,7.43,60.1,60.61
S00755,92.9,36.8,,81.4,9.45,57.8,82.13
S01149,99.5,28.4,,82.7,8.86,70.1,100.0
S02668,89.4,28.4,100.0,100.0,10.0,75.3,95.02
S07090,54.8,2.0,54.8,37.0,5.11,31.4,36.68
S00277,60.2,2.0,38.8,30.0,4.0,40.1,27.53
S09891,45.8,11.9,34.1,38.2,5.53,51.7,28.8
S08298,60.8,21.8,,61.0,9.17,62.4,78.56
S02715,80.2,16.5,58.4,43.4,,58.1,53.41
S00355,76.7,20.4,79.9,71.0,8.67,68.4,72.0
S06450,92.4,14.4,82.5,69.8,6.31,41.8,66.51
S08218,70.3,8.1,61.5,60.5,8.24,53.1,76.45
S07441,92.3,23.4,100.0,98.4,10.0,76.7,100.0
S03922,69.5,4.2,53.6,33.0,6.74,48.0,28.29
S07047,69.2,7.4,43.7,35.8,5.1,26.8,42.61
S07251,69.2,19.3,71.2,66.6,8.25,49.0,69.64
S01943,79.4,16.0,76.2,64.4,7.24,48.2,72.7
S03424,63.0,17.5,46.5,58.4,6.86,70.5,81.57
S05811,52.7,9.5,31.8,51.1,6.13,36.3,23.59
S02825,51.7,9.0,42.4,30.1,5.79,36.4,38.17
S08654,97.4,28.8,100.0,94.6,10.0,100.0,100.0
S04009,53.0,2.0,42.3,37.2,4.58,57.1,44.63
S08039,66.7,10.5,58.0,63.6,7.8,52.2,77.1
S00193,67.1,8.8,48.5,45.1,6.75,44.6,57.16
S04154,63.7,4.6,39.0,37.1,5.03,42.8,39.32
S03789,74.6,10.7,68.9,69.9,8.47,67.9,73.41
S04791,70.3,16.1,100.0,70.7,8.58,78.3,89.83
S01417,69.0,2.1,62.2,42.6,4.86,52.1,52.47
S01627,85.1,21.8,81.9,70.6,8.69,46.3,72.12
S00589,88.1,25.1,88.6,77.8,7.96,57.9,93.08
S09614,60.2,2.5,37.9,33.3,5.42,,48.74
S07755,70.5,13.9,,73.6,7.57,71.5,84.51
S08412,64.6,13.5,60.5,43.5,5.86,39.5,57.83
S01131,79.7,32.6,94.1,78.1,9.69,72.0,96.4
S00989,61.4,8.8,57.4,37.3,6.05,26.5,37.35
S03075,66.0,12.4,81.8,62.7,8.56,43.3,80.69
S06224,68.5,11.4,64.9,54.4,6.41,57.0,55.71
S08296,72.0,14.5,,71.1,6.84,60.3,79.3
S06003,85.1,35.2,59.8,62.7,8.72,71.2,93.32
S04610,92.2,35.4,64.1,61.3,8.59,56.5,73.43
S05830,79.1,14.7,69.49,65.7,,76.0,68.37
